"AcademicLevel","InternationalStudent","CountryOfOrigin"
"Junior","True","Romania"
"Doctoral","True","Romania"
"Doctoral","True","Romania"
"Doctoral","True","Russia"
"Doctoral","True","Russia"
"Doctoral","True","Russia"
"Doctoral","True","Russia"
"Masters","True","Russia"
"Doctoral","True","Russia"
"Doctoral","True","Russia"
"Doctoral","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Doctoral","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Senior","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Masters","True","Russia"
"Senior","True","Russia"
"Masters","True","Rwanda"
"Masters","True","Rwanda"
"5th Year Senior","True","Saudi Arabia"
"Doctoral","True","Saudi Arabia"
"Masters","True","Saudi Arabia"
"Masters","True","Saudi Arabia"
"Doctoral","True","Slovakia"
"Masters","True","South Africa"
"5th Year Senior","True","Spain & Canary Islands"
"Doctoral","True","Spain & Canary Islands"
"Masters","True","Spain & Canary Islands"
"Masters","True","Spain & Canary Islands"
"Masters","True","Spain & Canary Islands"
"Senior","True","Spain & Canary Islands"
"Doctoral","True","Sri Lanka"
"Doctoral","True","Sri Lanka"
"Doctoral","True","Sri Lanka"
"Senior","True","Sri Lanka"
"Doctoral","True","Sweden"
"5th Year Senior","True","Switzerland"
"Senior","True","Switzerland"
"Senior","True","Switzerland"
"Senior","True","Switzerland"
"5th Year Senior","True","Thailand"
"5th Year Senior","True","Thailand"
"Doctoral","True","Thailand"
"Masters","True","Thailand"
"Doctoral","True","Thailand"
"Doctoral","True","Thailand"
"Masters","True","Thailand"
"Masters","True","Thailand"
"Masters","True","Thailand"
"Masters","True","Thailand"
"Masters","True","Thailand"
"Masters","True","Thailand"
"Miscellaneous","True","Thailand"
"Senior","True","Thailand"
"Masters","True","Thailand"
"Doctoral","True","Thailand"
"Freshman","True","Thailand"
"Junior","True","Thailand"
"Masters","True","Thailand"
"Doctoral","True","Trinidad and Tobago"
"5th Year Senior","True","Tunisia"
"5th Year Senior","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"5th Year Senior","True","Turkey"
"5th Year Senior","True","Turkey"
"5th Year Senior","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"5th Year Senior","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Masters","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Senior","True","Turkey"
"Senior","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Senior","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Doctoral","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Turkey"
"Masters","True","Uganda"
"Doctoral","True","Ukraine"
"5th Year Senior","True","United Kingdom"
"Doctoral","True","United Kingdom"
"5th Year Senior","True","United Kingdom"
"5th Year Senior","True","United Kingdom"
"Doctoral","True","United Kingdom"
"Doctoral","True","United Kingdom"
"Doctoral","True","United Kingdom"
"Masters","True","United Kingdom"
"Masters","True","United Kingdom"
"Senior","True","United Kingdom"
"Senior","True","United Kingdom"
"Senior","True","United Kingdom"
"Masters","True","United Kingdom"
"Senior","True","United Kingdom"
"Doctoral","True","Uruguay"
"Doctoral","True","Uruguay"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
"5th Year Senior","False","USA"
